"发票创建日期段","供应商编号","供应商名称","发票编号","店铺号","JV","货品编号","货品说明","销售日期","数量","净销售额","含税售额","代销比率","不含税金额","含税金额",
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-12,1,35.27,39.86,60.76,21.43,24.22,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-11,1,65.25,73.73,60.76,39.64,44.8,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-12,1,66.41,75.04,60.76,40.35,45.59,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922815,春夏南非复活草三合一恒润保湿乳110毫升,2020-12-12,1,76.78,86.76,60.76,46.65,52.72,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-11,1,70.35,79.49,60.76,42.74,48.3,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-07,1,16.81,19,60.76,10.22,11.54,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-11,70,1176.99,1330,60.76,715.14,808.11,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-11,-70,-1176.99,-1330,60.76,-715.14,-808.11,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-07,1,8.41,9.5,60.76,5.11,5.77,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-07,2,16.81,19,60.76,10.22,11.54,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,101078608,春夏果酸原液焕亮细肤精华液小套装25毫升+4毫升+4毫升,2020-12-11,1,0,0,60.76,0,0,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,101116712,春夏净透亮采修颜隔离霜(清新绿)30毫升,2020-12-12,1,105.31,119,60.76,63.99,72.3,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-08,4,547.96,619.2,60.76,332.94,376.23,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,359,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-11,1,131.52,148.62,60.76,79.91,90.3,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,366,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-10,1,67.96,76.8,60.76,41.3,46.66,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,366,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-10,1,78.58,88.8,60.76,47.75,53.95,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,366,991,100922811,春夏芬兰海莓果氨基酸温和洁面膏120克,2020-12-09,1,77.88,88,60.76,47.32,53.47,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,366,991,100922814,春夏南非复活草恒润保湿精华40毫升,2020-12-10,1,83.89,94.8,60.76,50.97,57.6,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,366,991,101116711,春夏净透亮采无瑕裸妆霜01象牙色30毫升,2020-12-12,1,103.14,116.55,60.76,62.67,70.82,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,366,991,101116714,春夏净透亮采无瑕裸妆霜02自然色30毫升,2020-12-12,1,103.14,116.55,60.76,62.67,70.82,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,366,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-07,1,136.99,154.8,60.76,83.24,94.06,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,366,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-07,2,273.98,309.6,60.76,166.47,188.11,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-13,2,94.58,106.87,60.76,57.46,64.93,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-13,-1,-60.18,-68,60.76,-36.56,-41.32,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-13,1,36.11,40.8,60.76,21.94,24.79,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-13,-1,-130.97,-148,60.76,-79.58,-89.92,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-13,2,205.83,232.59,60.76,125.06,141.32,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-13,2,183.36,207.2,60.76,111.41,125.89,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-12,2,20.18,22.8,60.76,12.26,13.85,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-13,-2,-33.63,-38,60.76,-20.43,-23.09,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-13,4,52.85,59.72,60.76,32.11,36.29,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-13,1,10.09,11.4,60.76,6.13,6.93,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-07,2,16.81,19,60.76,10.22,11.54,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-09,2,16.81,19,60.76,10.22,11.54,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-10,2,16.81,19,60.76,10.22,11.54,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,101132616,春夏烟酰胺美白淡斑修护霜50克,2020-12-13,1,110.44,124.8,60.76,67.1,75.83,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,382,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-12,1,136.99,154.8,60.76,83.24,94.06,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,433,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-12,2,16.81,19,60.76,10.22,11.54,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,445,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-08,1,36.11,40.8,60.76,21.94,24.79,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,445,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-11,1,36.11,40.8,60.76,21.94,24.79,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,445,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-08,1,67.96,76.8,60.76,41.3,46.66,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,445,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-11,1,67.96,76.8,60.76,41.3,46.66,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,445,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-11,1,78.58,88.8,60.76,47.75,53.95,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,445,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-08,3,25.22,28.5,60.76,15.32,17.32,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,445,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-13,2,16.02,18.1,60.76,9.73,11,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,445,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-08,1,136.99,154.8,60.76,83.24,94.06,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-09,1,36.11,40.8,60.76,21.94,24.79,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-10,1,36.11,40.8,60.76,21.94,24.79,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-12,2,72.21,81.6,60.76,43.88,49.58,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-08,1,67.96,76.8,60.76,41.3,46.66,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-12,2,130.64,147.62,60.76,79.38,89.69,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-08,1,78.58,88.8,60.76,47.75,53.95,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922811,春夏芬兰海莓果氨基酸温和洁面膏120克,2020-12-10,1,77.88,88,60.76,47.32,53.47,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922811,春夏芬兰海莓果氨基酸温和洁面膏120克,2020-12-12,-2,-155.75,-176,60.76,-94.64,-106.94,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922811,春夏芬兰海莓果氨基酸温和洁面膏120克,2020-12-12,3,233.63,264,60.76,141.95,160.41,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922814,春夏南非复活草恒润保湿精华40毫升,2020-12-07,1,97.88,110.6,60.76,59.47,67.2,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922817,春夏法国紫苏弹嫩柔润紧肤水130毫升,2020-12-13,1,162.07,183.14,60.76,98.47,111.28,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922818,春夏法国紫苏弹嫩柔润紧肤乳110毫升,2020-12-13,1,187.93,212.36,60.76,114.19,129.03,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922819,春夏法国紫苏弹嫩柔润精华液40毫升,2020-12-13,1,201.77,228,60.76,122.6,138.53,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922819,春夏法国紫苏弹嫩柔润精华液40毫升,2020-12-13,-1,-201.77,-228,60.76,-122.6,-138.53,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-07,1,11.77,13.3,60.76,7.15,8.08,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-09,2,20.18,22.8,60.76,12.26,13.85,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-10,2,20.18,22.8,60.76,12.26,13.85,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-12,3,43.72,49.4,60.76,26.56,30.02,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-12,-2,-33.63,-38,60.76,-20.43,-23.09,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-13,1,8.41,9.5,60.76,5.11,5.77,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,101078608,春夏果酸原液焕亮细肤精华液小套装25毫升+4毫升+4毫升,2020-12-13,1,0,0,60.76,0,0,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-08,1,136.99,154.8,60.76,83.24,94.06,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,486,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-12,1,131.65,148.77,60.76,79.99,90.39,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,490,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-08,1,36.11,40.8,60.76,21.94,24.79,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,490,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-08,2,20.18,22.8,60.76,12.26,13.85,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,490,991,100970619,春夏水感清透防晒凝露SPF30PA+++50克,2020-12-08,1,78.76,89,60.76,47.86,54.08,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,490,991,101116710,春夏维生素B5原液舒缓修护精华液25毫升,2020-12-08,1,0,0,60.76,0,0,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,490,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-08,1,136.99,154.8,60.76,83.24,94.06,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,521,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-10,2,183.36,207.2,60.76,111.41,125.89,
2020-12-07~2020-12-13,1092183853,上海伽蓝美妆销售有限  ,17513606,521,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-12,1,75.87,85.73,60.76,46.1,52.09,
