"发票创建日期段","供应商编号","供应商名称","发票编号","店铺号","JV","货品编号","货品说明","销售日期","数量","净销售额","含税售额","代销比率","不含税金额","含税金额",
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,151,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-27,1,71.26,80.52,59.52,42.41,47.93,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,151,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-27,1,63.06,71.26,59.52,37.53,42.41,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,151,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-27,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,151,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-21,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,151,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-22,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,151,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-27,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,151,991,100879717,自然堂男士喜马拉雅矿岩控油爽肤水160毫升,2020-12-27,1,87.61,99,59.52,52.15,58.92,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,151,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-26,1,52.21,59,59.52,31.08,35.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,151,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-27,2,84.27,95.22,59.52,50.15,56.67,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,163,991,100879717,自然堂男士喜马拉雅矿岩控油爽肤水160毫升,2020-12-27,2,127.45,144.02,59.52,75.86,85.72,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-22,1,73.5,83.06,59.52,43.75,49.44,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-25,1,73.5,83.06,59.52,43.75,49.44,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-22,1,66.76,75.44,59.52,39.74,44.9,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-25,1,66.76,75.44,59.52,39.74,44.9,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-26,2,118.14,133.5,59.52,70.32,79.46,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-27,1,64.78,73.2,59.52,38.56,43.57,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-24,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-23,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-23,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-24,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,175,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-27,1,35.66,40.3,59.52,21.23,23.99,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-23,1,79.52,89.86,59.52,47.33,53.48,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-22,1,66.87,75.56,59.52,39.8,44.97,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-24,2,131.41,148.49,59.52,78.21,88.38,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-22,1,60.12,67.93,59.52,35.78,40.43,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-25,3,196.9,222.5,59.52,117.2,132.43,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-26,2,112.42,127.04,59.52,66.92,75.61,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-27,2,76.88,86.88,59.52,45.76,51.71,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-23,1,43.04,48.64,59.52,25.62,28.95,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-26,2,76.08,85.97,59.52,45.28,51.17,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-27,2,70.37,79.52,59.52,41.89,47.33,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-27,1,40.37,45.62,59.52,24.03,27.15,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-27,2,78.32,88.5,59.52,46.62,52.68,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,289,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-23,2,118.14,133.5,59.52,70.32,79.46,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,289,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-26,1,59.88,67.67,59.52,35.64,40.28,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,289,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-26,1,40.75,46.05,59.52,24.26,27.41,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,289,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-27,2,78.32,88.5,59.52,46.62,52.68,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,291,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-26,1,81.4,91.98,59.52,48.45,54.75,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,291,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-26,1,67.72,76.52,59.52,40.31,45.54,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,352,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-23,1,63.06,71.26,59.52,37.53,42.41,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,352,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-25,1,78.76,89,59.52,46.88,52.97,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,352,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-23,1,41.81,47.24,59.52,24.88,28.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,359,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-25,2,157.96,178.5,59.52,94.02,106.24,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,359,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-24,1,73.5,83.06,59.52,43.75,49.44,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,359,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-21,-1,-87.61,-99,59.52,-52.15,-58.92,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,359,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-21,2,175.22,198,59.52,104.29,117.85,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,359,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-24,1,66.76,75.44,59.52,39.74,44.9,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,359,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-27,1,87.61,99,59.52,52.15,58.92,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,359,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-21,4,236.28,267,59.52,140.64,158.92,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,359,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-24,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,359,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-24,1,52.21,59,59.52,31.08,35.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-27,2,144.69,163.5,59.52,86.12,97.32,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-23,1,66.88,75.57,59.52,39.8,44.98,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-22,1,64.78,73.2,59.52,38.56,43.57,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-23,3,178.26,201.43,59.52,106.1,119.89,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-24,4,236.28,267,59.52,140.64,158.92,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-26,2,118.14,133.5,59.52,70.32,79.46,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-27,2,118.14,133.5,59.52,70.32,79.46,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-21,1,30.35,34.3,59.52,18.07,20.42,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-23,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-23,2,65.04,73.5,59.52,38.71,43.75,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-27,2,65.04,73.5,59.52,38.71,43.75,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-22,1,35.66,40.3,59.52,21.23,23.99,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879716,自然堂男士喜马拉雅矿岩控油露70毫升,2020-12-21,1,67.52,76.3,59.52,40.19,45.41,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879716,自然堂男士喜马拉雅矿岩控油露70毫升,2020-12-25,2,137.97,155.91,59.52,82.12,92.8,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,382,991,100879717,自然堂男士喜马拉雅矿岩控油爽肤水160毫升,2020-12-21,1,61.33,69.3,59.52,36.5,41.25,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-21,2,162.8,183.96,59.52,96.9,109.49,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-21,-1,-105.31,-119,59.52,-62.68,-70.83,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-25,1,89.96,101.65,59.52,53.54,60.5,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-26,-1,-105.31,-119,59.52,-62.68,-70.83,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-26,2,186.71,210.98,59.52,111.13,125.58,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-26,-1,-87.61,-99,59.52,-52.15,-58.92,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-26,2,155.33,175.52,59.52,92.45,104.47,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-21,3,144.28,163.0399,59.52,85.88,97.04,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-21,-2,-41.15,-46.5,59.52,-24.49,-27.68,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-25,1,37.04,41.85,59.52,22.04,24.91,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-24,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-21,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-24,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-24,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,433,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-27,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,445,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-23,-1,-96.46,-109,59.52,-57.41,-64.88,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,445,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-23,2,175.98,198.86,59.52,104.74,118.36,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-23,-1,-78.76,-89,59.52,-46.88,-52.97,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-23,1,78.76,89,59.52,46.88,52.97,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,445,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-21,2,78.32,88.5,59.52,46.62,52.68,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,445,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-23,-1,-52.21,-59,59.52,-31.08,-35.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,445,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-23,2,95.26,107.64,59.52,56.7,64.07,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,445,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-23,-1,-52.21,-59,59.52,-31.08,-35.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,445,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-23,1,52.21,59,59.52,31.08,35.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,486,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-23,1,81.4,91.98,59.52,48.45,54.75,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,486,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-27,2,144.69,163.5,59.52,86.12,97.32,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,486,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-23,1,67.72,76.52,59.52,40.31,45.54,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,486,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-23,2,131.42,148.5,59.52,78.22,88.39,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,486,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-26,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,486,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-25,2,78.32,88.5,59.52,46.62,52.68,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,490,991,101133921,自然堂男士烟酰胺修颜霜30克,2020-12-21,2,131.42,148.5,59.52,78.22,88.39,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,521,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-21,1,63.06,71.26,59.52,37.53,42.41,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,521,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-24,2,113.29,128.02,59.52,67.43,76.2,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,521,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-25,1,78.76,89,59.52,46.88,52.97,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,521,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-27,1,64.78,73.2,59.52,38.56,43.57,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,521,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-27,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,521,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-26,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,521,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-27,2,68.19,77.05,59.52,40.58,45.86,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,521,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-21,1,41.81,47.24,59.52,24.88,28.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,616,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-24,1,96.46,109,59.52,57.41,64.88,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,616,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-27,1,52.21,59,59.52,31.08,35.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,638,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-27,1,63.06,71.26,59.52,37.53,42.41,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,638,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-22,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,638,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-22,1,32.52,36.75,59.52,19.36,21.87,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,638,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-27,1,41.81,47.24,59.52,24.88,28.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,740,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-23,1,66.88,75.57,59.52,39.8,44.98,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,740,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-22,1,66.88,75.57,59.52,39.8,44.98,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,740,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-22,1,60.12,67.93,59.52,35.78,40.43,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,740,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-23,1,60.12,67.93,59.52,35.78,40.43,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,740,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-27,-1,-43.36,-49,59.52,-25.81,-29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,740,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-27,2,86.73,98,59.52,51.62,58.33,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,740,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-24,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,740,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-25,1,43.36,49,59.52,25.81,29.16,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,740,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-23,1,52.21,59,59.52,31.08,35.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,846,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-24,1,52.21,59,59.52,31.08,35.12,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,885,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-21,1,96.46,109,59.52,57.41,64.88,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,1410,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-27,1,79.42,89.74,59.52,47.27,53.41,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,1410,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-26,1,79.52,89.86,59.52,47.33,53.48,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,1410,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-27,1,74.11,83.74,59.52,44.11,49.84,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,1410,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-27,1,66.08,74.67,59.52,39.33,44.44,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,1410,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-26,1,43.04,48.64,59.52,25.62,28.95,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,1410,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-27,1,40.12,45.33,59.52,23.88,26.98,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,1452,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-21,1,64.78,73.2,59.52,38.56,43.57,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,1452,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-23,2,118.14,133.5,59.52,70.32,79.46,
2020-12-21~2020-12-27,1092183851,上海伽蓝美妆销售有限  ,17546034,1452,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-21,1,35.66,40.3,59.52,21.23,23.99,
