"发票创建日期段","供应商编号","供应商名称","发票编号","店铺号","JV","货品编号","货品说明","销售日期","数量","净销售额","含税售额","代销比率","不含税金额","含税金额",
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,359,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-18,2,62.18,70.26,59.52,37.01,41.82,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,359,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-19,1,31.11,35.15,59.52,18.51,20.92,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,359,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-19,1,31.81,35.95,59.52,18.94,21.4,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,359,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-20,1,43.04,48.64,59.52,25.62,28.95,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,366,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-20,1,66.88,75.57,59.52,39.8,44.98,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,366,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-20,1,60.12,67.93,59.52,35.78,40.43,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,366,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-17,1,43.36,49,59.52,25.81,29.16,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-14,-1,-96.46,-109,59.52,-57.41,-64.88,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-14,1,96.46,109,59.52,57.41,64.88,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-16,1,62.7,70.85,59.52,37.32,42.17,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-19,2,144.69,163.5,59.52,86.12,97.32,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-14,1,54.89,62.03,59.52,32.67,36.92,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-14,-3,-262.83,-297,59.52,-156.44,-176.77,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-14,3,262.83,297,59.52,156.44,176.77,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-19,1,66.88,75.57,59.52,39.8,44.98,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-15,3,210.2,237.53,59.52,125.11,141.38,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-15,-1,-78.76,-89,59.52,-46.88,-52.97,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-16,1,52.68,59.53,59.52,31.36,35.43,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-17,1,64.78,73.2,59.52,38.56,43.57,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-18,1,64.78,73.2,59.52,38.56,43.57,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-19,2,118.14,133.5,59.52,70.32,79.46,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-19,2,122.7,138.65,59.52,73.03,82.52,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-20,2,112.81,127.47,59.52,67.14,75.87,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-20,1,63.06,71.26,59.52,37.53,42.41,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-17,1,35.66,40.3,59.52,21.23,23.99,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-14,1,32.52,36.75,59.52,19.36,21.87,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-14,-1,-43.36,-49,59.52,-25.81,-29.16,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-14,1,43.36,49,59.52,25.81,29.16,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-16,1,28.19,31.85,59.52,16.78,18.96,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-19,1,35.06,39.62,59.52,20.87,23.58,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-18,1,35.66,40.3,59.52,21.23,23.99,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100879717,自然堂男士喜马拉雅矿岩控油爽肤水160毫升,2020-12-15,1,87.61,99,59.52,52.15,58.92,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-16,1,33.94,38.35,59.52,20.2,22.83,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-14,1,32.72,36.97,59.52,19.47,22,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-15,1,34.93,39.47,59.52,20.79,23.49,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-16,1,34.93,39.47,59.52,20.79,23.49,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-20,1,41.81,47.24,59.52,24.88,28.12,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-14,1,52.68,59.53,59.52,31.36,35.43,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-16,1,52.68,59.53,59.52,31.36,35.43,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-18,2,118.14,133.5,59.52,70.32,79.46,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-19,1,31.05,35.09,59.52,18.48,20.89,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-19,1,31.79,35.92,59.52,18.92,21.38,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100879716,自然堂男士喜马拉雅矿岩控油露70毫升,2020-12-15,1,62.7,70.85,59.52,37.32,42.17,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100879717,自然堂男士喜马拉雅矿岩控油爽肤水160毫升,2020-12-15,1,56.95,64.35,59.52,33.89,38.3,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-15,1,33.94,38.35,59.52,20.2,22.83,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-14,1,34.93,39.47,59.52,20.79,23.49,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,445,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-16,1,34.93,39.47,59.52,20.79,23.49,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-16,1,68.45,77.35,59.52,40.74,46.04,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-16,1,62.7,70.85,59.52,37.32,42.17,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-20,1,73.5,83.06,59.52,43.75,49.44,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-16,1,56.95,64.35,59.52,33.89,38.3,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-20,1,66.76,75.44,59.52,39.74,44.9,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-16,1,54.89,62.03,59.52,32.67,36.92,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-18,1,64.35,72.72,59.52,38.3,43.28,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-14,1,52.68,59.53,59.52,31.36,35.43,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-15,1,52.68,59.53,59.52,31.36,35.43,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-18,1,78.76,89,59.52,46.88,52.97,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-18,1,58.98,66.65,59.52,35.11,39.67,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-16,1,32.52,36.75,59.52,19.36,21.87,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-18,1,32.52,36.75,59.52,19.36,21.87,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-16,1,32.52,36.75,59.52,19.36,21.87,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-18,1,32.52,36.75,59.52,19.36,21.87,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100879716,自然堂男士喜马拉雅矿岩控油露70毫升,2020-12-15,1,72.35,81.75,59.52,43.06,48.66,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-14,1,34.93,39.47,59.52,20.79,23.49,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-15,1,34.93,39.47,59.52,20.79,23.49,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,486,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-16,1,32.72,36.97,59.52,19.47,22,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,490,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-18,1,63.04,71.24,59.52,37.52,42.4,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,490,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-18,1,35.19,39.76,59.52,20.94,23.67,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-17,1,75.59,85.42,59.52,44.99,50.84,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-20,1,79.52,89.86,59.52,47.33,53.48,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-18,1,66.88,75.57,59.52,39.8,44.98,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-18,4,240.15,271.37,59.52,142.94,161.52,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-20,2,118.14,133.5,59.52,70.32,79.46,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-15,1,43.36,49,59.52,25.81,29.16,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-19,1,32.52,36.75,59.52,19.36,21.87,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-18,1,34.87,39.4,59.52,20.75,23.45,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-19,1,32.52,36.75,59.52,19.36,21.87,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-17,1,41.98,47.44,59.52,24.99,28.24,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-20,1,43.04,48.64,59.52,25.62,28.95,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,521,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-18,2,78.32,88.5,59.52,46.62,52.68,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,616,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-14,1,52.68,59.53,59.52,31.36,35.43,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,616,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-15,1,52.68,59.53,59.52,31.36,35.43,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,616,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-14,1,32.52,36.75,59.52,19.36,21.87,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,616,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-14,1,34.93,39.47,59.52,20.79,23.49,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,616,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-15,1,34.93,39.47,59.52,20.79,23.49,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,638,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-16,1,87.61,99,59.52,52.15,58.92,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,638,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-16,1,54.89,62.03,59.52,32.67,36.92,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,638,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-14,1,52.68,59.53,59.52,31.36,35.43,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,638,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-19,1,78.76,89,59.52,46.88,52.97,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,638,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-14,1,34.93,39.47,59.52,20.79,23.49,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,638,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-16,1,32.72,36.97,59.52,19.47,22,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,638,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-19,1,52.21,59,59.52,31.08,35.12,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,638,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-20,2,78.32,88.5,59.52,46.62,52.68,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,740,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-15,3,262.83,297,59.52,156.44,176.77,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,740,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-15,-3,-262.83,-297,59.52,-156.44,-176.77,
2020-12-14~2020-12-20,1092183851,上海伽蓝美妆销售有限  ,17531332,740,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-16,1,54.89,62.03,59.52,32.67,36.92,
