"发票创建日期段","供应商编号","供应商名称","发票编号","店铺号","JV","货品编号","货品说明","销售日期","数量","净销售额","含税售额","代销比率","不含税金额","含税金额",
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,163,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-09,1,52.21,59,59.52,31.08,35.12,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-10,3,188.1,212.55,59.52,111.96,126.51,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-13,2,119.85,135.43,59.52,71.33,80.61,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-13,2,108.87,123.02,59.52,64.8,73.22,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-08,1,56.68,64.05,59.52,33.74,38.12,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-08,1,50.96,57.59,59.52,30.33,34.28,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-08,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-13,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-07,2,86.73,98,59.52,51.62,58.33,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-07,-2,-86.73,-98,59.52,-51.62,-58.33,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-10,1,32.52,36.75,59.52,19.36,21.87,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-12,2,65.04,73.5,59.52,38.71,43.75,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-13,1,28.19,31.85,59.52,16.78,18.96,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-10,1,32.52,36.75,59.52,19.36,21.87,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-13,1,37.67,42.57,59.52,22.42,25.34,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-08,2,67.58,76.36,59.52,40.22,45.45,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-08,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-13,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,175,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-13,1,52.21,59,59.52,31.08,35.12,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-09,1,68.44,77.34,59.52,40.74,46.03,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-11,1,66.21,74.82,59.52,39.41,44.53,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-08,4,250.8,283.4,59.52,149.27,168.68,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-09,1,62.7,70.85,59.52,37.32,42.17,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-07,2,109.78,124.05,59.52,65.34,73.83,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-07,1,54.89,62.03,59.52,32.67,36.92,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-09,1,54.88,62.02,59.52,32.67,36.91,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-13,1,54.88,62.02,59.52,32.67,36.91,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-08,1,52.67,59.52,59.52,31.35,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-12,1,50.46,57.02,59.52,30.03,33.94,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-13,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-07,1,32.52,36.75,59.52,19.36,21.87,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-07,4,140.97,159.3,59.52,83.91,94.82,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-09,1,33.94,38.35,59.52,20.2,22.83,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-11,1,32.83,37.1,59.52,19.54,22.08,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-13,2,78.32,88.5,59.52,46.62,52.68,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-07,1,32.72,36.97,59.52,19.47,22,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-07,2,65.43,73.94,59.52,38.95,44.01,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-08,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-09,1,32.72,36.97,59.52,19.47,22,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-10,1,52.21,59,59.52,31.08,35.12,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-12,1,33.46,37.81,59.52,19.92,22.5,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-13,2,67.65,76.44,59.52,40.26,45.5,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,289,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-12,3,180.88,204.39,59.52,107.66,121.65,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,352,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-13,-1,-43.36,-49,59.52,-25.81,-29.16,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,352,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-13,2,86.73,98,59.52,51.62,58.33,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-07,-1,-96.46,-109,59.52,-57.41,-64.88,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-07,1,96.46,109,59.52,57.41,64.88,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-07,-1,-78.76,-89,59.52,-46.88,-52.97,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-07,2,131.44,148.53,59.52,78.23,88.41,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100879716,自然堂男士喜马拉雅矿岩控油露70毫升,2020-12-07,-1,-96.46,-109,59.52,-57.41,-64.88,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100879716,自然堂男士喜马拉雅矿岩控油露70毫升,2020-12-07,1,96.46,109,59.52,57.41,64.88,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-07,2,104.42,118,59.52,62.15,70.23,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-07,-2,-104.42,-118,59.52,-62.15,-70.23,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-07,2,87.14,98.47,59.52,51.87,58.61,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,353,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-07,-1,-52.21,-59,59.52,-31.08,-35.12,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,359,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-07,1,72.35,81.75,59.52,43.06,48.66,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,359,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-13,1,54.89,62.03,59.52,32.67,36.92,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,359,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-12,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,359,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-07,1,39.16,44.25,59.52,23.31,26.34,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,359,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-12,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,359,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-13,1,32.72,36.97,59.52,19.47,22,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,366,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-12,1,54.89,62.03,59.52,32.67,36.92,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,366,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-10,2,60.71,68.6,59.52,36.13,40.83,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,366,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-12,1,32.52,36.75,59.52,19.36,21.87,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,366,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-12,1,43.36,49,59.52,25.81,29.16,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,366,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-12,1,32.72,36.97,59.52,19.47,22,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-11,1,65.71,74.25,59.52,39.11,44.19,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-13,1,54.89,62.03,59.52,32.67,36.92,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-07,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-10,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-11,1,78.76,89,59.52,46.88,52.97,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-13,2,128.95,145.71,59.52,76.75,86.73,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-13,-1,-78.76,-89,59.52,-46.88,-52.97,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-13,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-07,1,28.19,31.85,59.52,16.78,18.96,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-12-09,1,43.36,49,59.52,25.81,29.16,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-07,1,28.19,31.85,59.52,16.78,18.96,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-11,1,39.16,44.25,59.52,23.31,26.34,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-07,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-10,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-13,-1,-52.21,-59,59.52,-31.08,-35.12,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-13,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-13,3,118.2,133.57,59.52,70.35,79.5,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,406,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-07,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,406,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-07,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,433,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-12,1,65.26,73.74,59.52,38.84,43.89,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,433,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-12,1,59.78,67.55,59.52,35.58,40.21,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,433,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-12,1,54.29,61.35,59.52,32.31,36.52,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,433,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-12-08,1,43.36,49,59.52,25.81,29.16,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,433,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-12,1,39.16,44.25,59.52,23.31,26.34,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,433,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-07,3,156.64,177,59.52,93.23,105.35,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,433,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-07,-2,-104.42,-118,59.52,-62.15,-70.23,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,445,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-12-07,2,157.96,178.5,59.52,94.02,106.24,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,445,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-12-08,1,54.89,62.03,59.52,32.67,36.92,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-08,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-12,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,445,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-12-08,2,65.04,73.5,59.52,38.71,43.75,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,445,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-08,2,67.65,76.44,59.52,40.26,45.5,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,445,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-12,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,486,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-10,1,72.35,81.75,59.52,43.06,48.66,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,486,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-10,1,65.71,74.25,59.52,39.11,44.19,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,486,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-12,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,486,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-13,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,486,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-12,1,41.81,47.25,59.52,24.89,28.12,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,486,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-12-13,2,65.04,73.5,59.52,38.71,43.75,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,486,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-12,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,486,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-13,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,490,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-09,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,490,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-13,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,490,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-13,-1,-52.21,-59,59.52,-31.08,-35.12,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,490,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-12-13,1,52.21,59,59.52,31.08,35.12,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,490,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-09,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,490,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-12-13,1,34.93,39.47,59.52,20.79,23.49,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,521,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-08,2,125.4,141.7,59.52,74.64,84.34,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,521,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-12-13,3,182.73,206.48,59.52,108.76,122.9,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,521,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-12-08,1,56.95,64.35,59.52,33.89,38.3,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,521,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-09,1,52.67,59.52,59.52,31.35,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,521,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-11,1,52.68,59.53,59.52,31.36,35.43,
2020-12-07~2020-12-13,1092183851,上海伽蓝美妆销售有限  ,17512890,521,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-12-12,1,52.68,59.53,59.52,31.36,35.43,
