"发票创建日期段","供应商编号","供应商名称","发票编号","店铺号","JV","货品编号","货品说明","销售日期","数量","净销售额","含税售额","代销比率","不含税金额","含税金额",
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,284,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-16,2,273.98,309.6,60.76,166.47,188.11,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,352,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-16,1,42.12,47.6,60.76,25.59,28.92,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,352,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-17,1,94.34,106.6,60.76,57.32,64.77,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,352,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-17,1,87.96,99.4,60.76,53.45,60.4,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,352,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-16,1,159.82,180.6,60.76,97.11,109.73,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,352,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-17,1,157.52,178,60.76,95.71,108.15,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-14,-2,-120.35,-136,60.76,-73.13,-82.63,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-14,4,192.57,217.6,60.76,117,132.21,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-20,1,71.32,80.59,60.76,43.33,48.97,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100922811,春夏芬兰海莓果氨基酸温和洁面膏120克,2020-12-20,1,49.04,55.41,60.76,29.79,33.67,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100922815,春夏南非复活草三合一恒润保湿乳110毫升,2020-12-14,2,209.56,236.8,60.76,127.33,143.88,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100922815,春夏南非复活草三合一恒润保湿乳110毫升,2020-12-14,-1,-130.97,-148,60.76,-79.58,-89.92,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-14,4,40.35,45.6,60.76,24.52,27.71,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-16,1,16.81,19,60.76,10.22,11.54,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-16,1,8.41,9.5,60.76,5.11,5.77,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,100970619,春夏水感清透防晒凝露SPF30PA+++50克,2020-12-19,1,78.76,89,60.76,47.86,54.08,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,101132612,春夏净透亮白润肤水130毫升,2020-12-19,1,115.21,130.19,60.76,70,79.1,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,101132614,春夏美白淡斑精华乳40毫升,2020-12-19,1,138.18,156.14,60.76,83.96,94.87,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-14,1,136.99,154.8,60.76,83.24,94.06,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,359,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-14,1,136.99,154.8,60.76,83.24,94.06,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,366,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-20,1,60.18,68,60.76,36.56,41.32,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,366,991,100922811,春夏芬兰海莓果氨基酸温和洁面膏120克,2020-12-16,1,77.88,88,60.76,47.32,53.47,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,366,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-18,1,84.19,95.13,60.76,51.15,57.8,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,366,991,100970619,春夏水感清透防晒凝露SPF30PA+++50克,2020-12-20,1,78.76,89,60.76,47.86,54.08,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,366,991,101116712,春夏净透亮采修颜隔离霜(清新绿)30毫升,2020-12-18,1,72.59,82.03,60.76,44.11,49.84,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,366,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-18,1,157.38,177.84,60.76,95.62,108.06,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,366,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-19,1,90.62,102.4,60.76,55.06,62.22,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,366,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-19,1,126.57,143.02,60.76,76.9,86.9,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-14,2,72.21,81.6,60.76,43.88,49.58,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-18,1,75.22,85,60.76,45.7,51.65,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-19,1,76.65,86.62,60.76,46.58,52.63,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-18,1,82.22,92.91,60.76,49.96,56.45,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-19,1,83.37,94.21,60.76,50.66,57.24,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-20,1,118.87,134.32,60.76,72.22,81.61,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922818,春夏法国紫苏弹嫩柔润紧肤乳110毫升,2020-12-19,1,122.12,138,60.76,74.2,83.85,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922819,春夏法国紫苏弹嫩柔润精华液40毫升,2020-12-19,1,124.24,140.39,60.76,75.49,85.3,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922820,春夏法国紫苏弹嫩柔润紧肤霜(倍润型)50克,2020-12-19,1,113.33,128.06,60.76,68.86,77.81,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-14,1,10.09,11.4,60.76,6.13,6.93,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-19,2,32.92,37.2,60.76,20,22.6,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-14,2,16.81,19,60.76,10.22,11.54,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-19,1,16.81,19,60.76,10.22,11.54,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,100970619,春夏水感清透防晒凝露SPF30PA+++50克,2020-12-17,1,48.47,54.77,60.76,29.45,33.28,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,101006919,春夏法国紫苏弹嫩柔润抚纹眼霜18克,2020-12-19,1,113.01,127.7,60.76,68.66,77.59,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,101116711,春夏净透亮采无瑕裸妆霜01象牙色30毫升,2020-12-14,1,105.31,119,60.76,63.99,72.3,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,382,991,101116711,春夏净透亮采无瑕裸妆霜01象牙色30毫升,2020-12-17,1,64.81,73.23,60.76,39.38,44.49,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,445,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-15,2,135.93,153.6,60.76,82.59,93.33,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,445,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-15,4,40.35,45.6,60.76,24.52,27.71,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,445,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-15,3,30.27,34.2,60.76,18.39,20.78,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,445,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-16,2,20.18,22.8,60.76,12.26,13.85,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,445,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-15,1,136.99,154.8,60.76,83.24,94.06,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,445,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-15,2,273.98,309.6,60.76,166.47,188.11,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,445,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-16,1,136.99,154.8,60.76,83.24,94.06,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,445,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-15,1,136.99,154.8,60.76,83.24,94.06,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,100922814,春夏南非复活草恒润保湿精华40毫升,2020-12-19,2,203.79,230.28,60.76,123.82,139.92,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-17,1,71.63,80.94,60.76,43.52,49.18,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-16,1,10.09,11.4,60.76,6.13,6.93,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-17,1,9.58,10.82,60.76,5.82,6.57,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-14,1,8.41,9.5,60.76,5.11,5.77,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,101116711,春夏净透亮采无瑕裸妆霜01象牙色30毫升,2020-12-20,1,71.34,80.61,60.76,43.34,48.98,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,101116713,春夏净透亮采修颜隔离霜(柔光紫)30毫升,2020-12-20,1,71.34,80.61,60.76,43.34,48.98,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-16,1,136.99,154.8,60.76,83.24,94.06,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-18,1,150.16,169.68,60.76,91.24,103.1,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-20,1,154.67,174.78,60.76,93.98,106.2,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-16,1,136.99,154.8,60.76,83.24,94.06,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,486,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-17,1,133.91,151.32,60.76,81.36,91.94,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-16,-1,-113.27,-128,60.76,-68.83,-77.77,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-12-16,2,181.24,204.8,60.76,110.12,124.44,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-16,-1,-122.12,-138,60.76,-74.2,-83.85,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-16,2,195.4,220.8,60.76,118.72,134.16,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,100922817,春夏法国紫苏弹嫩柔润紧肤水130毫升,2020-12-18,1,98.25,111.02,60.76,59.7,67.46,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,100922818,春夏法国紫苏弹嫩柔润紧肤乳110毫升,2020-12-17,1,115.66,130.7,60.76,70.28,79.41,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,100922820,春夏法国紫苏弹嫩柔润紧肤霜(倍润型)50克,2020-12-17,1,109.96,124.25,60.76,66.81,75.49,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-18,1,9.82,11.1,60.76,5.97,6.74,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,101116710,春夏维生素B5原液舒缓修护精华液25毫升,2020-12-16,2,176.11,199,60.76,107,120.91,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,101116710,春夏维生素B5原液舒缓修护精华液25毫升,2020-12-16,-1,-176.11,-199,60.76,-107,-120.91,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-16,2,365.31,412.8,60.76,221.96,250.82,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,490,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-16,-1,-228.32,-258,60.76,-138.73,-156.76,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-16,1,36.11,40.8,60.76,21.94,24.79,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-19,1,60.18,68,60.76,36.56,41.32,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922812,春夏芬兰海莓果滋润倍护气泡水130毫升,2020-12-20,1,81.86,92.5,60.76,49.74,56.2,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922817,春夏法国紫苏弹嫩柔润紧肤水130毫升,2020-12-20,1,105.35,119.05,60.76,64.01,72.33,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922818,春夏法国紫苏弹嫩柔润紧肤乳110毫升,2020-12-17,1,117.94,133.27,60.76,71.66,80.97,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922819,春夏法国紫苏弹嫩柔润精华液40毫升,2020-12-17,2,249.21,281.61,60.76,151.42,171.11,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-16,4,40.35,45.6,60.76,24.52,27.71,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-17,3,50.44,57,60.76,30.65,34.63,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-17,-2,-33.63,-38,60.76,-20.43,-23.09,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-16,2,16.81,19,60.76,10.22,11.54,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-17,2,33.63,38,60.76,20.43,23.09,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-12-20,2,33.63,38,60.76,20.43,23.09,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101006919,春夏法国紫苏弹嫩柔润抚纹眼霜18克,2020-12-19,1,113.27,128,60.76,68.83,77.77,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101078608,春夏果酸原液焕亮细肤精华液小套装25毫升+4毫升+4毫升,2020-12-16,2,176.11,199,60.76,107,120.91,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101116714,春夏净透亮采无瑕裸妆霜02自然色30毫升,2020-12-16,1,105.31,119,60.76,63.99,72.3,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101132612,春夏净透亮白润肤水130毫升,2020-12-20,1,111.67,126.19,60.76,67.85,76.67,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101132613,春夏净透亮白润肤乳110毫升,2020-12-20,1,117.04,132.26,60.76,71.12,80.36,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101132614,春夏美白淡斑精华乳40毫升,2020-12-16,1,131.68,148.8,60.76,80.01,90.41,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101132616,春夏烟酰胺美白淡斑修护霜50克,2020-12-16,1,110.44,124.8,60.76,67.1,75.83,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101132616,春夏烟酰胺美白淡斑修护霜50克,2020-12-20,1,111.34,125.81,60.76,67.65,76.44,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-16,1,136.99,154.8,60.76,83.24,94.06,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-12-20,1,134.16,151.6,60.76,81.52,92.11,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-14,3,410.97,464.4,60.76,249.71,282.17,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,521,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-12-20,1,144.84,163.67,60.76,88.01,99.45,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,616,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-12-16,4,144.42,163.2,60.76,87.75,99.16,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,616,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-12-16,1,78.58,88.8,60.76,47.75,53.95,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,616,991,100922816,春夏南非复活草恒润保湿霜50克,2020-12-16,1,73.27,82.8,60.76,44.52,50.31,
2020-12-14~2020-12-20,1092183853,上海伽蓝美妆销售有限  ,17531125,616,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-12-15,-1,-11.77,-13.3,60.76,-7.15,-8.08,
