"发票创建日期段","供应商编号","供应商名称","发票编号","店铺号","JV","货品编号","货品说明","销售日期","数量","净销售额","含税售额","代销比率","不含税金额","含税金额",
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-11-29,1,75.72,85.56,60.76,46.01,51.99,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922812,春夏芬兰海莓果滋润倍护气泡水130毫升,2020-11-24,1,119.02,134.49,60.76,72.32,81.72,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922813,春夏芬兰海莓果滋润倍护乳110毫升,2020-11-24,1,134.08,151.51,60.76,81.47,92.06,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922814,春夏南非复活草恒润保湿精华40毫升,2020-11-25,2,195.75,221.2,60.76,118.94,134.4,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922816,春夏南非复活草恒润保湿霜50克,2020-11-27,1,73.27,82.8,60.76,44.52,50.31,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922819,春夏法国紫苏弹嫩柔润精华液40毫升,2020-11-27,1,201.77,228,60.76,122.6,138.53,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-23,2,20.18,22.8,60.76,12.26,13.85,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-28,2,26.9,30.4,60.76,16.35,18.47,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-28,-1,-16.81,-19,60.76,-10.22,-11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-29,1,9.72,10.98,60.76,5.9,6.67,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-23,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-24,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-24,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-26,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-26,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,100970619,春夏水感清透防晒凝露SPF30PA+++50克,2020-11-26,1,78.76,89,60.76,47.86,54.08,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101116709,春夏玻尿酸原液水光澎弹精华液25毫升,2020-11-24,1,0,0,60.76,0,0,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101116709,春夏玻尿酸原液水光澎弹精华液25毫升,2020-11-26,2,176.11,199,60.76,107,120.91,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101116709,春夏玻尿酸原液水光澎弹精华液25毫升,2020-11-26,-2,-199.29,-225.2,60.76,-121.09,-136.83,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101116714,春夏净透亮采无瑕裸妆霜02自然色30毫升,2020-11-26,1,105.31,119,60.76,63.99,72.3,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101132612,春夏净透亮白润肤水130毫升,2020-11-23,1,110.44,124.8,60.76,67.1,75.83,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101132612,春夏净透亮白润肤水130毫升,2020-11-26,-2,-176.99,-200,60.76,-107.54,-121.52,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101132612,春夏净透亮白润肤水130毫升,2020-11-26,-1,-106.93,-120.83,60.76,-64.97,-73.42,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101132612,春夏净透亮白润肤水130毫升,2020-11-26,1,110.44,124.8,60.76,67.1,75.83,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101132612,春夏净透亮白润肤水130毫升,2020-11-26,1,110.44,124.8,60.76,67.1,75.83,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101132613,春夏净透亮白润肤乳110毫升,2020-11-26,1,115.75,130.8,60.76,70.33,79.47,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101132613,春夏净透亮白润肤乳110毫升,2020-11-26,1,115.75,130.8,60.76,70.33,79.47,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101132613,春夏净透亮白润肤乳110毫升,2020-11-26,-1,-112.08,-126.65,60.76,-68.1,-76.95,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,284,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-11-26,2,319.65,361.2,60.76,194.22,219.47,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-28,3,108.32,122.4,60.76,65.81,74.37,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922817,春夏法国紫苏弹嫩柔润紧肤水130毫升,2020-11-28,-1,-166.37,-188,60.76,-101.09,-114.23,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922817,春夏法国紫苏弹嫩柔润紧肤水130毫升,2020-11-28,1,166.37,188,60.76,101.09,114.23,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922818,春夏法国紫苏弹嫩柔润紧肤乳110毫升,2020-11-28,-1,-192.92,-218,60.76,-117.22,-132.46,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922818,春夏法国紫苏弹嫩柔润紧肤乳110毫升,2020-11-28,1,192.92,218,60.76,117.22,132.46,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922820,春夏法国紫苏弹嫩柔润紧肤霜(倍润型)50克,2020-11-28,-1,-184.07,-208,60.76,-111.84,-126.38,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922820,春夏法国紫苏弹嫩柔润紧肤霜(倍润型)50克,2020-11-28,1,184.07,208,60.76,111.84,126.38,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-26,-1,-16.81,-19,60.76,-10.22,-11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-26,1,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-26,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101078608,春夏果酸原液焕亮细肤精华液小套装25毫升+4毫升+4毫升,2020-11-28,1,176.11,199,60.76,107,120.91,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101078608,春夏果酸原液焕亮细肤精华液小套装25毫升+4毫升+4毫升,2020-11-28,-1,-176.11,-199,60.76,-107,-120.91,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101132612,春夏净透亮白润肤水130毫升,2020-11-29,2,292.31,330.31,60.76,177.61,200.7,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101132612,春夏净透亮白润肤水130毫升,2020-11-29,-1,-184.07,-208,60.76,-111.84,-126.38,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101132613,春夏净透亮白润肤乳110毫升,2020-11-29,-1,-192.92,-218,60.76,-117.22,-132.46,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101132613,春夏净透亮白润肤乳110毫升,2020-11-29,2,306.36,346.19,60.76,186.15,210.35,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101132616,春夏烟酰胺美白淡斑修护霜50克,2020-11-29,-1,-184.07,-208,60.76,-111.84,-126.38,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101132616,春夏烟酰胺美白淡斑修护霜50克,2020-11-29,2,292.31,330.31,60.76,177.61,200.7,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-11-29,2,362.58,409.71,60.76,220.3,248.94,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,352,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-11-29,-1,-228.32,-258,60.76,-138.73,-156.76,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-29,1,34.52,39.01,60.76,20.98,23.7,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-11-29,1,64.98,73.43,60.76,39.48,44.62,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-26,2,23.54,26.6,60.76,14.3,16.16,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-27,2,16.04,18.12,60.76,9.74,11.01,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,101078608,春夏果酸原液焕亮细肤精华液小套装25毫升+4毫升+4毫升,2020-11-24,-1,-176.11,-199,60.76,-107,-120.91,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,101078608,春夏果酸原液焕亮细肤精华液小套装25毫升+4毫升+4毫升,2020-11-24,1,176.11,199,60.76,107,120.91,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,101116709,春夏玻尿酸原液水光澎弹精华液25毫升,2020-11-24,-1,-176.11,-199,60.76,-107,-120.91,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,101116709,春夏玻尿酸原液水光澎弹精华液25毫升,2020-11-24,2,176.11,199,60.76,107,120.91,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,101116710,春夏维生素B5原液舒缓修护精华液25毫升,2020-11-27,1,0,0,60.76,0,0,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-11-24,2,319.65,361.2,60.76,194.22,219.47,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-11-27,1,131.35,148.42,60.76,79.81,90.18,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-11-29,1,130.98,148.01,60.76,79.58,89.93,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,359,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-11-27,2,262.69,296.84,60.76,159.61,180.36,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,366,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-28,1,40.7,45.99,60.76,24.73,27.94,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,366,991,100922814,春夏南非复活草恒润保湿精华40毫升,2020-11-28,1,94.58,106.87,60.76,57.46,64.93,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,366,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-24,1,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,366,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-24,-1,-16.81,-19,60.76,-10.22,-11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,366,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-24,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,366,991,101116712,春夏净透亮采修颜隔离霜(清新绿)30毫升,2020-11-24,1,105.31,119,60.76,63.99,72.3,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,366,991,101116714,春夏净透亮采无瑕裸妆霜02自然色30毫升,2020-11-24,1,105.31,119,60.76,63.99,72.3,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-27,2,72.21,81.6,60.76,43.88,49.58,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-29,1,42.12,47.6,60.76,25.59,28.92,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-11-29,1,76.15,86.05,60.76,46.27,52.28,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-25,1,11.77,13.3,60.76,7.15,8.08,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-26,2,23.54,26.6,60.76,14.3,16.16,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-26,2,20.18,22.8,60.76,12.26,13.85,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-27,1,10.09,11.4,60.76,6.13,6.93,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-29,2,23.07,26.07,60.76,14.02,15.84,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-23,-5,-84.07,-95,60.76,-51.08,-57.72,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-23,12,142.92,161.5,60.76,86.84,98.13,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-26,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-26,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-27,1,8.41,9.5,60.76,5.11,5.77,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-11-25,1,159.82,180.6,60.76,97.11,109.73,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,382,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-11-26,1,136.99,154.8,60.76,83.24,94.06,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,433,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-23,2,84.25,95.2,60.76,51.19,57.84,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,433,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-29,3,30.27,34.2,60.76,18.39,20.78,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-23,2,72.21,81.6,60.76,43.88,49.58,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-24,1,36.11,40.8,60.76,21.94,24.79,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-29,2,72.21,81.6,60.76,43.88,49.58,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-11-23,1,78.58,88.8,60.76,47.75,53.95,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922815,春夏南非复活草三合一恒润保湿乳110毫升,2020-11-29,1,78.58,88.8,60.76,47.75,53.95,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922816,春夏南非复活草恒润保湿霜50克,2020-11-24,1,73.27,82.8,60.76,44.52,50.31,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-29,2,20.18,22.8,60.76,12.26,13.85,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922825,春夏南非复活草恒润保湿美手霜30克,2020-11-29,1,10.09,11.4,60.76,6.13,6.93,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-23,5,42.04,47.5,60.76,25.54,28.86,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-26,1,8.41,9.5,60.76,5.11,5.77,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-27,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-28,1,8.41,9.5,60.76,5.11,5.77,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,100922826,春夏芬兰海莓果滋润倍护美手霜30克,2020-11-29,2,16.81,19,60.76,10.22,11.54,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,445,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-11-24,1,136.99,154.8,60.76,83.24,94.06,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-27,1,34.61,39.11,60.76,21.03,23.76,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-29,1,34.55,39.04,60.76,20.99,23.72,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-11-27,1,65.15,73.62,60.76,39.59,44.73,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-11-29,1,65.03,73.48,60.76,39.51,44.65,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,100922711,春夏南非复活草恒润保湿乳110毫升,2020-11-27,1,75.33,85.12,60.76,45.77,51.72,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,100922811,春夏芬兰海莓果氨基酸温和洁面膏120克,2020-11-25,1,77.88,88,60.76,47.32,53.47,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,100922816,春夏南非复活草恒润保湿霜50克,2020-11-27,1,70.24,79.37,60.76,42.68,48.23,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,101116713,春夏净透亮采修颜隔离霜(柔光紫)30毫升,2020-11-23,1,105.31,119,60.76,63.99,72.3,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,101132614,春夏美白淡斑精华乳40毫升,2020-11-27,1,125.81,142.16,60.76,76.44,86.38,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,101132616,春夏烟酰胺美白淡斑修护霜50克,2020-11-27,1,105.51,119.23,60.76,64.11,72.44,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,101140418,春夏玻尿酸高保湿双管精华乳(55毫升+55毫升),2020-11-29,1,131.07,148.11,60.76,79.64,89.99,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,486,991,101140419,春夏胜肽抗皱紧致双管精华乳(55毫升+55毫升),2020-11-27,1,130.88,147.9,60.76,79.53,89.86,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,490,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-24,1,60.18,68,60.76,36.56,41.32,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,490,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-26,1,42.12,47.6,60.76,25.59,28.92,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,490,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-27,1,36.11,40.8,60.76,21.94,24.79,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,490,991,100922709,春夏南非复活草恒润保湿洁面膏120克,2020-11-28,2,69.98,79.08,60.76,42.52,48.05,
2020-11-23~2020-11-29,1092183853,上海伽蓝美妆销售有限  ,17484659,490,991,100922710,春夏南非复活草恒润保湿原液水(清爽型)130毫升,2020-11-28,3,196.44,221.98,60.76,119.36,134.87,
