"发票创建日期段","供应商编号","供应商名称","发票编号","店铺号","JV","货品编号","货品说明","销售日期","数量","净销售额","含税售额","代销比率","不含税金额","含税金额",
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,151,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-11-22,1,43.36,49,59.52,25.81,29.16,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,151,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-16,1,35.3,39.89,59.52,21.01,23.74,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,151,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-18,1,32.04,36.2,59.52,19.07,21.55,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,151,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-21,2,69.86,78.94,59.52,41.58,46.99,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,163,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-11-20,2,86.73,98,59.52,51.62,58.33,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,163,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-11-20,-1,-43.36,-49,59.52,-25.81,-29.16,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,163,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-17,1,33.66,38.04,59.52,20.04,22.64,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,170,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-22,1,51,57.63,59.52,30.36,34.3,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,170,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,1,33.81,38.21,59.52,20.13,22.74,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-11-22,-1,-105.31,-119,59.52,-62.68,-70.83,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-11-22,1,105.31,119,59.52,62.68,70.83,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-22,1,96.46,109,59.52,57.41,64.88,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-22,-1,-96.46,-109,59.52,-57.41,-64.88,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-11-18,1,55.31,62.5,59.52,32.92,37.2,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-11-22,2,71.55,80.85,59.52,42.59,48.12,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-11-22,-1,-43.36,-49,59.52,-25.81,-29.16,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-11-17,2,56.28,63.6,59.52,33.5,37.85,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-11-21,1,43.36,49,59.52,25.81,29.16,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-11-22,1,28.19,31.85,59.52,16.78,18.96,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100879716,自然堂男士喜马拉雅矿岩控油露70毫升,2020-11-22,1,62.7,70.85,59.52,37.32,42.17,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-17,1,33.65,38.02,59.52,20.03,22.63,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-18,1,32.96,37.25,59.52,19.62,22.17,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-22,3,138.36,156.35,59.52,82.35,93.06,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-22,-2,-104.42,-118,59.52,-62.15,-70.23,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,175,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-18,1,32.96,37.25,59.52,19.62,22.17,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-11-22,1,78.97,89.24,59.52,47.01,53.12,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-16,1,59.36,67.08,59.52,35.33,39.93,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-17,1,58.74,66.38,59.52,34.96,39.51,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-19,1,62.69,70.84,59.52,37.31,42.16,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-20,1,72.34,81.74,59.52,43.05,48.65,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-21,7,432.88,489.16,59.52,257.65,291.15,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-11-16,1,53.91,60.92,59.52,32.09,36.26,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-11-21,2,113.89,128.7,59.52,67.79,76.6,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-11-21,2,113.89,128.7,59.52,67.79,76.6,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-11-22,1,54.89,62.03,59.52,32.67,36.92,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-17,1,47.96,54.2,59.52,28.55,32.26,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-18,2,125.78,142.13,59.52,74.86,84.6,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-21,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-11-22,2,65.04,73.5,59.52,38.71,43.75,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-11-22,1,32.52,36.75,59.52,19.36,21.87,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-11-22,1,32.51,36.74,59.52,19.35,21.87,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-11-20,1,32.52,36.75,59.52,19.36,21.87,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-16,1,36.51,41.26,59.52,21.73,24.56,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-18,1,33.81,38.21,59.52,20.13,22.74,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-19,1,33.94,38.35,59.52,20.2,22.83,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-21,1,33.94,38.35,59.52,20.2,22.83,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-21,3,107.04,120.95,59.52,63.71,71.99,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-16,1,31.65,35.77,59.52,18.84,21.29,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-18,1,50.33,56.87,59.52,29.95,33.85,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-21,1,34.93,39.47,59.52,20.79,23.49,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-21,2,104.42,118,59.52,62.15,70.23,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-21,-1,-52.21,-59,59.52,-31.08,-35.12,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,1,52.21,59,59.52,31.08,35.12,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,284,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,1,32.72,36.97,59.52,19.47,22,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,289,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,2,104.42,118,59.52,62.15,70.23,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,289,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,-1,-52.21,-59,59.52,-31.08,-35.12,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,291,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-17,2,125.38,141.68,59.52,74.63,84.33,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,352,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-22,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,352,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,1,34.93,39.47,59.52,20.79,23.49,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,353,991,100879712,自然堂男士喜马拉雅白泥净亮洁面膏120克,2020-11-22,1,43.36,49,59.52,25.81,29.16,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,359,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-17,1,65.1,73.56,59.52,38.75,43.78,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,359,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-22,1,70.31,79.45,59.52,41.85,47.29,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,359,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-11-22,1,54.88,62.02,59.52,32.67,36.91,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,359,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-22,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,359,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-17,1,35.23,39.81,59.52,20.97,23.69,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,359,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-22,1,38.06,43.01,59.52,22.65,25.6,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,359,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,2,67.65,76.44,59.52,40.26,45.5,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,366,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-11-21,1,54.89,62.03,59.52,32.67,36.92,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,366,991,100879715,自然堂男士喜马拉雅红泥抗痘洁面膏120克,2020-11-22,1,43.36,49,59.52,25.81,29.16,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,366,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-21,1,32.72,36.97,59.52,19.47,22,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-11-20,1,78.98,89.25,59.52,47.01,53.12,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-11-22,2,181.57,205.17,59.52,108.07,122.12,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879010,自然堂男士喜马拉雅龙血能量润肤霜50克,2020-11-22,-1,-105.31,-119,59.52,-62.68,-70.83,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-16,1,60.89,68.81,59.52,36.24,40.96,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-18,1,59.36,67.08,59.52,35.33,39.93,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-19,1,72.35,81.75,59.52,43.06,48.66,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-20,1,72.35,81.75,59.52,43.06,48.66,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-21,2,144.69,163.5,59.52,86.12,97.32,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-22,2,166.31,187.93,59.52,98.99,111.86,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-22,1,72.35,81.75,59.52,43.06,48.66,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-22,-1,-96.46,-109,59.52,-57.41,-64.88,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879709,自然堂男士喜马拉雅龙血能量爽肤水160毫升,2020-11-18,1,53.91,60.92,59.52,32.09,36.26,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-16,1,48.32,54.6,59.52,28.76,32.5,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-20,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-22,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-16,1,32.96,37.25,59.52,19.62,22.17,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-19,1,39.16,44.25,59.52,23.31,26.34,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-22,1,39.16,44.25,59.52,23.31,26.34,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-22,1,39.16,44.25,59.52,23.31,26.34,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-16,2,64.07,72.4,59.52,38.13,43.09,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-20,1,34.93,39.47,59.52,20.79,23.49,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,382,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,1,34.93,39.47,59.52,20.79,23.49,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,406,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-18,1,96.46,109,59.52,57.41,64.88,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,433,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-18,1,72.35,81.75,59.52,43.06,48.66,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,433,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-11-17,1,54.89,62.03,59.52,32.67,36.92,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,433,991,100879710,自然堂男士喜马拉雅冰川滋润霜50克,2020-11-22,1,54.89,62.03,59.52,32.67,36.92,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,433,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-20,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,433,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-18,1,39.16,44.25,59.52,23.31,26.34,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,433,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-17,1,32.72,36.97,59.52,19.47,22,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,433,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-20,1,34.93,39.47,59.52,20.79,23.49,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,433,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,1,32.72,36.97,59.52,19.47,22,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-22,2,144.69,163.5,59.52,86.12,97.32,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-19,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-21,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-22,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100879713,自然堂男士喜马拉雅绿泥控油洁面膏120克,2020-11-19,1,32.52,36.75,59.52,19.36,21.87,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100879714,自然堂男士喜马拉雅火山岩抗黑头洁面膏120克,2020-11-19,1,32.52,36.75,59.52,19.36,21.87,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-21,1,39.16,44.25,59.52,23.31,26.34,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-19,1,34.93,39.47,59.52,20.79,23.49,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-21,1,34.93,39.47,59.52,20.79,23.49,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,445,991,100897408,自然堂男士喜马拉雅冰川透爽保湿洁面啫喱160毫升,2020-11-22,1,34.93,39.47,59.52,20.79,23.49,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,486,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-20,1,72.35,81.75,59.52,43.06,48.66,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,486,991,100879708,自然堂男士喜马拉雅龙血能量润肤露70毫升,2020-11-22,1,62.7,70.85,59.52,37.32,42.17,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,486,991,100879711,自然堂男士喜马拉雅冰川保湿露70毫升,2020-11-22,1,52.68,59.53,59.52,31.36,35.43,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,486,991,100879716,自然堂男士喜马拉雅矿岩控油露70毫升,2020-11-16,1,59.36,67.08,59.52,35.33,39.93,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,486,991,100879717,自然堂男士喜马拉雅矿岩控油爽肤水160毫升,2020-11-16,1,53.91,60.92,59.52,32.09,36.26,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,486,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-20,1,39.16,44.25,59.52,23.31,26.34,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,486,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-22,2,67.88,76.7,59.52,40.4,45.65,
2020-11-16~2020-11-22,1092183851,上海伽蓝美妆销售有限  ,17471793,486,991,100897309,自然堂男士喜马拉雅龙血能量控油醒肤洁面乳160毫升,2020-11-22,1,52.21,59,59.52,31.08,35.12,
